icao,name,lat,lon
DE-0638,Lausitzring Red Bull Airport,51.53357,13.92804
DE-0653,Sankt Josefs Hospital Heliport,48.46829,7.96692
DK-0001,Femø Airfield,54.984115,11.537662
DK-0064,Avnø Air Base,55.083,11.783
EBOB,Blanden Heliport,50.822622,4.708992
EDWF,Flugplatz Leer-Papenburg,53.271942,7.441667
EGCL,Fenland Airfield,52.739201,-0.029722
EGFF,Cardiff International Airport,51.396702,-3.34333
EHQT,Q13-A Heliport,52.19111,4.13638
EPLS,Leszno-Strzyzewice Airfield,51.834999,16.5219
ES-0096,Guadix,37.412624,-3.075759
EYBI,Biržai Airfield,56.1758,24.7603
FEA,Fetlar Airstrip,60.603333,-0.872778
FR-0002,Hautepierre Hospital Heliport,48.593357,7.704855
FR-0026,Relais De Margaux Heliport,45.052955627441406,-0.6622499823570251
FR-0218,Mont Blanc Regional Hospital Heliport,45.914241,6.862941
FR-0313,Col du Palet Altiport,45.450452,6.882602
FR-0401,Sadournin Airfield,43.32606,0.415109
FR-0529,Île Chambière Heliport,49.131518,6.186375
FR-0617,Latécoère Seaplane base,44.353889,-1.167222
FR-0733,Frepelle Airfield,47.826605,1.319255
FR-1283,Béthune DZ,50.552843,2.633543
FR-1305,RENTY DZ,50.593726,2.080611
GB-0268,Westover Farm Airstrip,50.842154,-4.167039
GB-0570,Wisley Airfield,51.306651,-0.459107
GB-0885,Mullaglass,54.216441,-6.401272
GB-0924,Bonnington Airstrip,51.05891,0.94806
GCXO,Tenerife Norte-Ciudad de La Laguna Airport,28.482752,-16.341707
HEAZ,Almaza Air Force Base,30.091702,31.359739
HLMB,Marsa al Brega Airport,30.378099,19.576401
HLZA,Zella 74 Airport,28.587462,17.298746
HR-0045,Voloder Airstrip,45.527149,16.646176
IE-0022,Morriscastle Airstrip,52.516621,-6.26371
IR-0045,South Ghazal Heliport,36.25167,49.20246
IR-0104,Rowan Power Plant Heliport,35.133543,48.85354
IR-0230,Qale Sefid Border Heliport,34.5512,45.63483
IT-0106,Ali Filanti Airfield,44.582222,11.923056
IT-0121,Oasi da Peppe Airfield,40.452191,15.000098
IT-0244,Trike Team Cormorano,37.0994444,14.17
IT-0521,Medole Airfield,45.339031,10.480944
IT-0548,Fonte di Papa Heliport,42.047787,12.568338
IT-0656,Marettimo Heliport,37.970069,12.070802
IT-0754,San Martino Hospital Heliport,46.138985,12.200123
IT-0945,Elisuperficie Villar Perosa A.I.B. e P.C.,45.263323,7.538794
JO-0002,King Feisal Air Base,30.3435,36.147701
LETS,Torre Picasso Heliport,40.44982914369999,-3.69314432144
LFAI,Nangis-Les Loges Aerodrome,48.596199,3.00679
LFEQ,Quiberon Airfield,47.482201,-3.1
LFHM,Megève Altiport,45.823005,6.649406
LIMZ,Cuneo International Airport,44.547458,7.623045
LIRJ,Marina di Campo Airport,42.760871,10.239811
LKPU,Pardubice Regional Hospital Rooftop Helipad,50.028953,15.789145
LOIB,Hörlahof Heliport,47.466857,12.367752
LOWG,Graz Airport,46.9911,15.4396
LQMO,Mostar International Airport,43.282489,17.846101
LU-0009,Grevenmacher Heliport,49.673869,6.431973
LYTV,Tivat Airport,42.404701,18.723301
NL-0124,Majoor Mulder Kazerne Helipad,52.195911,5.70356
OITP,Parsabad-Moghan Airport,39.6036,47.8815
OS62,Jirah Air Base,36.096699,37.936501
PL-0044,Goszczanów Airfield,51.799687,18.491781
PL-0066,Wysokie Mazowieckie Air Base,52.931389,22.52639
PT-0097,Aerodromo do Coentral,40.0767,-8.158336
RS-0029,Niš Military Hospital Heliport,43.31222,21.91886
RU-0257,Vyazma Air Base,55.148322,34.382915
RU-0313,Zernograd Air Base,46.835,40.38
RU-10054,Myachkovo Airfield,55.560001,37.985001
RU-10153,Yuryevka Heliport,55.328274,37.107432
SE-0018,Frölunda Airfield,59.456951,17.707942
TR-0091,NEBİLER UYEM HELIPORT,36.946246,30.599759
TR-0301,Kayseri Airport,38.406299591064,35.327800750732
UA-9863,Luhansk International Airport,48.41903,39.374342
BE-0025,Arlon Hospital Heliport,49.67729,5.81996
BG-0175,Stanke Dimitrov Highway Strip,42.175697,23.050475
BY-0010,Borovukha-2 Helipad,55.534696443,28.7904453278
CY-0045,UNFICYP OP138 Heliport,35.072159,33.861347
CZ-0008,Kyjov Hospital Helistop,49.008403,17.110684
CZ-0183,Moravské Budějovice Airfield,49.042693,15.828638
DE-0348,Roggenhagen Ultralight Airfield,53.670895,13.3999
EDXO,Sankt Peter-Ording Airport,54.308887,8.686944
EFSO,Sodankyla Airport,67.3949966431,26.6191005707
EHKA,L4-PN Heliport,53.82333,4.04972
EHKQ,K12-G Heliport,53.35528,3.98222
EHQW,Hollandse Kust West Alpha Heliport,52.67972,3.80472
EKSS,Samsø Airfield,55.889073,10.613766
ENBG,Grønneviksøren (Haukeland Sykehus) Heliport,60.37988,5.346029
EPGD,Gdańsk Lech Wałęsa Airport,54.377602,18.4662
ES-0219,Aeródromo de Camarenilla,40.024702,-4.071202
FR-0296,Mont Llaret Pic d'Aude Altisurface,42.575001,2.038889
FR-0330,Kerfot Ultralight Airfield,48.723882,-3.027055
FR-0410,Villeneuve du Latou Airfield,43.20358,1.418663
FR-0548,Douai Hospital Heliport,50.3371,3.10133
FR-0703,ulm St Eusebe Airfield,46.725556,4.449444
FR-0780,Soppe Airfield,47.725556,7.096944
FR-0933,Herlies ULM,50.585278,2.838889
FR-1033,Habère Poche Airfield,46.271944,6.463889
FR-1128,La Fontaine au Berger Airfield,48.582222,1.728889
FR-1211,Fublaines DZ,48.930133,2.945409
FR-1325,Sepmes Airfield,47.06087,0.68297
FR-1331,fontjoncouse circuit DZ,43.031137,2.795044
FR-1334,Seraussaix Farm HLS,46.197537,6.74633
FR-JCA,Cannes Croisette Heliport,43.535287,7.038296
GB-0007,Enstone Aerodrome,51.928167,-1.4285
GB-0035,Old Park Farm Airstrip,51.546906,-3.717291
GB-0076,Lane Farm Airstrip,52.115802,-3.196275
GB-0448,Slieve Croob Airfield,54.329596,-5.945292
GB-0636,Raemoir House Hotel Helipad,57.08511,-2.505362
GB-0797,Retreat Farm Airstrip,51.746557,0.595665
GE-0027,Camp Seribalta Heliport,42.17419,43.72795
GR-0100,Porto Cheli Airport,37.29891,23.148923
HR-0028,Pitomača Airfield,45.946747,17.283494
IT-0083,La Tomasina Airfield,45.328903,8.797781
IT-0143,"Aviosuperficie ""San Giuseppe""",45.85649,12.06555
IT-0455,Campo di Volo Sangermano,41.991555,12.13791
IT-0579,Eliporto Vico del Gargano,41.894802,15.964009
IT-0750,Cascina Costa Agusta Heliport,45.632557,8.740717
IT-0868,Elisuperficie di Spoccia,46.090224,8.602456
LBSB,Slanchev Bryag (Sunny Beach) Airstrip,42.726582,27.624472
LBWB,Balchik Airfield,43.423801,28.181299
LEZO,Lozoyuela Heliport,40.93602,-3.62504
LFXQ,Coëtquidan Air Base,47.943056,-2.185872
LICG,Pantelleria Airport,36.816502,11.9689
LIDC,Cà Negra Private Airstrip,45.08608,12.161455
LJDI,Divača Airfield,45.682778,14.003234
LPFR,Faro - Gago Coutinho International Airport,37.015909,-7.970939
LZKC,Kamenica nad Cirochou Airfield,48.936242,21.994196
NL-0075,Royal Dutch Aerospace Center,52.680884,5.922704
NO-0031,Feiring Airfield,60.512294,11.188105
NO-0123,Jotun B Platform,59.4506,2.36528
OICB,Baneh Airport,35.987701416015625,45.84709930419922
OS68,Saiqal Air Base,33.68239974975586,37.21390151977539
PT-0044,Torres Vedras Heliport,39.089058,-9.263175
RO-0025,Topoloveni Airfield,44.793683,25.086322
RU-0207,Chavanga Helistrip,66.112731,37.757778
RU-0215,Zhulebino Heliport,55.6870002746582,37.84000015258789
RU-0392,Zvezda Airfield,52.9409832951,49.6066188812
RU-2504,Reshma Air Base,57.426700592041016,42.43000030517578
SE-0047,Åviken Fly Camp,63.212778,18.749167
SK-0011,Želiezovce Cropduster Strip,48.047222,18.596111
UA-0064,Yalta Heliport,44.485596,34.13744
AL-0011,Berat Regional Hospital Heliport,40.70228,19.96852
BIHL,Hella Airport,63.8358,-20.377501
BISH,Stora-Holt Airport,65.4000015258789,-21.933000564575195
DAUI,In Salah Airport,27.250999,2.51202
DE-0423,Bad Saarow Hospital Heliport,52.284419,14.06036
DE-0603,ADAC Air Rescue Station Bremen Heliport (Christoph 6),53.035281,8.816995
DE-0839,Robert Koch Hospital Heliport,51.01379,11.51299
EE-0009,Avaste Airfield,58.707634,24.221667
EGEL,Coll Airport,56.601898,-6.61778
EGHI,Southampton Airport,50.950298,-1.3568
EKGC,Gorm C Helideck,55.57984924316406,4.758889198303223
ENEV,Harstad/Narvik Airport,68.491302,16.678101
ENOC,Oseberg C Platform,60.6078,2.77444
EPMM,Minsk Mazowiecki Military Air Base,52.1954994202,21.6558990479
ES-0243,Pitres Heliport,36.932903,-3.3404525
ESHG,Gamla Stan HLS,59.322763,18.066631
ESNB,Sollefteå/Långsele Airfield,63.1712,16.985201
FR-0304,Saint-Roch Mayères Altisurface,45.94923,6.587126
FR-0701,Saint Martin des Champs Airfield,47.665278,3.044167
FR-0743,St Germain Airfield,47.958333,2.843333
FR-0804,Fleury d'Aude Airfield,43.213611,3.13
FR-0974,Chenommet Airfield,45.926111,0.261389
FR-1069,Chenay Airfield,46.346667,-0.015556
FR-1279,Base ULM Île de Ré,46.229429,-1.419833
GB-0173,RAF Llandow,51.43523,-3.49816
GB-0436,Charlton Mires Airstrip,55.478947,-1.726299
GR-0058,Tsairi Military Hospital Helipad,36.389901,28.201941
HLLQ,Al Abraq International Airport,32.789036,21.954864
HLWF,Wafa Airport,28.903,10.081667
IQ-0005,Al Muhammadi Airport,33.440785,42.912845
IS-0015,Geitamelur Airfield,63.828479,-20.17622
IT-0339,Gli Aironi Airfield,44.462771,11.789613
IT-0465,Albatros Airfield,43.754752,12.954763
IT-0523,San Pancrazio Air Base,40.437947,17.857062
IT-0533,Ali dello Stilaro Flying Field,38.424475,16.551869
LFAQ,Albert Bray airport,49.970049,2.693939
LFCJ,Aérodrome de Jonzac Neulles,45.4842,-0.421389
LFFQ,Cerny-La Ferté Alais Airfield,48.498571,2.336891
LILV,Valbrembo Airfield,45.719864,9.593954
LIME,Il Caravaggio International Airport,45.669362,9.708851
LSZA,Lugano Airport,46.004299,8.91058
LV-0044,Gudenieku lidlauks,56.903657,21.639275
NL-0098,Camp Holterhoek Helipad,52.077575,6.669248
NL-0118,Camping De Muk Helipad,51.8675,5.6969
PL-0012,Gostyń-Gola Air Base,51.88722229003906,16.976110458374023
PL-0102,Szklarka Przygodzicka Airfield,51.488091,17.795207
PL-0269,Żagań-Tomaszowo Air Base,51.627499,15.4083
RU-0231,Vatulino Airfield,55.661964,36.139039
RU-0238,Medyn Airfield,54.946,35.861
RU-0293,Krasnogorye Airfield,57.7133,43.6878
RU-0324,Mordovo Airport,52.0783455164,40.7843399048
RU-0419,Maksatikha Airport,57.7728697983,35.8950805664
RU-0449,Atsevo,57.0934603,29.7212392
RU-0768,Romanovo Airfield,56.66735,39.24273
RU-10146,Ilyino Heliport,55.180308,37.041066
SK-0042,Volica Airstrip,49.1637807,21.9129184
SK-0056,Haniska Airstrip,48.609863,21.248697
TR-0162,Kıyı Emniyet Gemi Hizmetleri Merkezi Heliport,40.228439,26.425834
UA-2644,Starokostiantyniv Air Base,49.748299,27.2733
URSS,Sochi International Airport,43.449902,39.9566
BA-0009,Grad Sunca Helipad,42.707812,18.286613
CZ-0142,Zbilidy Ultrallightport,49.448033,15.440085
CZ-0162,Mladá Airfield,50.243594,14.855856
DE-0198,Dolmar Airfield,50.6125,10.472778
DE-0516,Dresden Neustadt Hospital Heliport,51.090019,13.709502
DE-0662,Westpfalz Hospital Kaiserslautern Heliport,49.44169,7.75684
DE-0790,Erlabrunn Hospital Heliport,50.47181,12.70706
DE-0862,Lauterbacher Mühle am Ostersee Private Hospital Heliport,47.79255,11.2915
EBHT,Houthalen Heliport,51.01415,5.3593
EBNB,Namur Bouge Heliport,50.479007,4.885021
EBOS,Ostend-Bruges International Airport,51.1998,2.874673
EDBV,Stralsund Airfield,54.335835,13.043333
EDHB,Grube Airfield,54.244446,11.024722
EDHI,Hamburg-Finkenwerder Airport,53.535278,9.835556
EG-0007,Al Omraniya Heliport,29.34741,31.29848
EG-0046,Adabiya Heliport,29.87089,32.47481
EKBH,Arnborg Gliding Center,56.011109,9.016041
ENBE,Balder A FPU,59.190601,2.35806
EPDE,Deblin Military Air Base,51.551021,21.892322
ES-0104,Aerodromo El Busto,42.34463,-5.803481
ES-0211,Campo de Vuelo de Oteo,43.0168667,-3.3120333
ESKK,Karlskoga Airport,59.345901,14.4959
ETIP,Landstuhl Army Heliport,49.4030555556,7.53611111111
ETSB,Büchel Air Base,50.173801,7.06333
FR-0400,Saint Génis Ultralight Airfield,42.546575,2.908942
FR-0437,Les Noyers Ultralight Airfield,49.25944,1.65973
FR-0912,Roquemaure Airfield,43.821667,1.605278
FR-0945,Jumelles Airfield,47.435556,-0.096667
FR-1332,Chateau de Lastours Test Track HLS,43.044304,2.89964
GB-0075,Elvington Airfield,53.922976,-0.993347
GB-0138,RAF Brenzett,51.014444,0.879167
GB-0413,Nether Huntlywood Airstrip,55.676638,-2.60787
GB-0455,Brooklands Farm Airstrip,52.3575,-0.242917
GB-0772,Holly Hill Farm Airstrip,52.806,0.9585
GB-1243,RAF Leconfield,53.875801,-0.435
HU-0036,Sárospatak Airfield,48.318035,21.586117
HU-0051,Soltvadkert Sports Aerodrome,46.57223,19.42941
IT-0069,Airfield ASD Carisio Gliding Club,45.446617,8.191496
IT-0102,Campo di Volo Montefano,43.42075,13.39928
IT-0258,Settecrociari Airfield,44.13595,12.18976
IT-0488,Francesco Cantelmo Airfield,42.488611,11.798611
IT-0743,Marcon Airfield,45.565275,12.322812
IT-0916,Elisuperficie di Rosazza,45.67429,7.973092
LB-0027,Unifil UNP 9-1 Helipad,33.263088,35.412106
LFIG,Cassagnes-Bégonhès Airfield,44.177799,2.515
LGRD,Maritsa Air Base,36.383099,28.1089
LIDV,Prati Vecchi d'Aguscello Airfield,44.790884,11.671901
LKBE,Benešov Airfield,49.740799,14.6447
LKJH,Jindřichův Hradec Airfield,49.150682,14.972413
LLSR,Soroka Medical Center Heliport,31.259628,34.800278
LSHI,Inselspital Hospital Heliport,46.948237,7.424296
LSML,Lodrino Air Base,46.295898,8.99213
LTBI,Eskişehir Air Base,39.7841,30.5821
NL-0029,Castricum Glidersite,52.536667,4.626667
NL-0090,Generaal-Majoor Brugman Kazerne Helipad,52.96709,5.9069
NL-0129,Forteiland IJmuiden Helipad,52.465557,4.576224
PL-0007,Chojna Airfield,52.939445,14.421667
PT-0014,São Sebastião Hospital Helipad,40.929417,-8.548319
RO-0024,Piatra Craiului (Zărnești) Aerodrome,45.56553,25.396588
RU-0423,Labinsk,44.663708,40.752668
SA-0099,Helicopter Emergency Landing Zone No. 3,28.14588,34.83137
SY-0005,Nayrab Military Heliport,36.1787,37.22041
TR-0043,Titreyengöl Helipad,36.755223,31.446676
UA-0147,Yuzhne Heliport,46.61731,31.11865
BY-0029,Kliepačy Airstrip,52.7040425,24.3782919
CZ-0112,Kralovice Airstrip,49.985091,13.528817
CZ-0147,Bánov Airstrip,48.983399,17.704586
DE-0070,Frankfurt am Main Police Headquarters Heliport,50.13276,8.67318
DE-0213,Weipertshofen Airfield,49.086572,10.123837
DE-0254,Arnschwang ULM,49.271627,12.778309
DE-0301,Degmarn Glider Field,49.2579,9.2745
DE-0403,Ohlsbach Ultralight Airfield,48.433145,7.972054
DE-0771,Bayreuth Hospital Heliport,49.94438,11.5355
DTTG,Gabès Matmata International Airport,33.733691,9.91941
EDXN,Nordholz-Spieka Airfield,53.767223,8.643611
EEAE,Aespa Airfield,59.204711,24.610995
EFHL,Hailuoto Airfield,64.969553,24.704218
EGTH,Old Warden Airfield,52.084591,-0.3201
ES-0067,Aeródromo de Hiendelaencina-Alto Rey,41.108267,-2.985967
ES-0147,Villaumbrales UL,42.095282,-4.595404
ES-0170,Aeròdrom de Foixà,42.029933,2.990761
ES-0195,Pista Forestal Valdelamusa,37.7763167,-6.8826667
ES-0360,Castejón de los Monegros Airfield,41.6078,-0.218327
ESGF,Morup Airfield,56.968598,12.388047
ESUI,Mellansel Airfield,63.391806,18.319471
EVJC,Nākotne Centra Jaunzemji Heliport,56.606284,23.452138
FR-0003,Haguenau Hospital Heliport,48.797797,7.776888
FR-0131,Ternois Polyclinic Heliport,50.387774,2.335425
FR-0393,Aérodrome de Loupiac,44.831328,1.474571
FR-0822,Plaine de Lacan Airfield,43.848889,3.915
FR-0829,Les Chansèves Airfield,45.09,1.855278
FR-0844,Chassey-Beaupré Airfield,48.45469,5.446813
GB-0253,Manor Farm Airstrip,52.912604,0.952548
GB-0497,Kirton-in-Lindsey Glider Field,53.4622,-0.5769
GB-1020,Lower-Durston Airstrip,51.051996,-3.00549
GB-1026,Langley House Airstrip,51.48283,-2.10134
GB-1098,Speke Airport,53.345063,-2.880564
GB-1115,RAF Gosfield,51.9473,0.58317
GB-1278,Cark airfield,54.163753,-2.962299
GB-1327,Penzance Heliport,50.130376,-5.513946
GB-PSV,Papa Stour Airstrip,60.321701,-1.69306
GR-0061,Nisiros Heliport,36.603829,27.131556
IT-0302,AS77 Airfield,45.961084,13.204394
LB29,Maslarevo Airstrip,43.405399,25.474001
LBVR,Vratsa Airfield,43.2559,23.5327
LCRA,RAF Akrotiri,34.590401,32.9879
LESO,San Sebastián Airport,43.356499,-1.79061
LEVH,Vielha Heliport,42.697126,0.801571
LFGT,Sarrebourg Buhl Airfield,48.716875,7.074316
LFNO,Florac Ste Enimie Airfield,44.2864,3.46667
LPHB,Herdade da Brava Heliport,37.695354,-7.62045
LSTB,Bellechasse Airfield,46.979315,7.13253
LSZF,Birrfeld Airfield,47.4436,8.23361
NL-0113,Landgoed Marienhof Helipad,51.628983,5.237823
PL-0129,Stare Juchy Landing Site,53.90725,22.233334
PL-0262,Lojaka Airfield,52.5136,21.05474
PT-0012,Hospital José Joaquim Fernandes heliport,38.01333618164063,-7.869441986083984
PT-0108,Vendas Novas Airstrip,38.677419,-8.496015
RO-0085,Stănești Airfield,45.09826,23.23882
RS-0038,Kragujevac Ravni Gaj Airfield,43.92256,20.76442
RU-0016,Lipetsk Air Base,52.634998,39.445
RU-0163,Yegorlykskaya Air Base,46.573002,40.59
RU-0310,Sal'sk Airfield,46.416,41.519
RU-0380,Akhtubinsk Air Base,48.3085,46.2365
SA-0028,Tanajib Aramco Marine Port Heliport,27.76995,48.87706
SE-0015,Orrlanda Flygfält,63.0928328,14.4414464
SE-0082,Lagan Private Airstrip,56.5174,12.97121
SK-0012,Gajary Airstrip,48.448391,16.938858
SK-0046,Domaniža Airfield,49.0517234,18.5533962
TR-0283,KTO Karatay University Airfield,38.095469,32.779033
UA-0126,Pidhirya Airfield,48.788823,24.476531
US-0221,RAF Cardington,52.108922,-0.422499
UUBN,Zmeyevo Airfield,56.914691,35.935672
UUBS,Smolensk South Airport,54.745,32.065
XK-0011,Gjilan Airfield,42.46204,21.44515
AT-0005,Retzer Land Heliport,48.75447,15.962132
AT-0077,Karres Heliport,47.218956,10.768817
CY-0082,RAF Troodos Helipad,34.917178,32.880549
CZ-0099,Bystřice nad Pernštejnem Airfield,49.522778,16.232222
DE-0022,Mainz ZDF-Complex Helipad,49.96620178222656,8.212699890136719
DE-0749,Bad Salzungen Hospital Heliport,50.8042,10.21672
DE-0756,Leipzig Heart Center Rooftop Heliport,51.30757,12.43564
DE-0905,Pellworm Field,54.536388,8.68
DE-0927,Meerwind S O,54.399167,7.700052
DZ-0009,Algiers Great Mosque Heliport,36.73459,3.14417
EBMK,Maarkedal - Nukerke Heliport,50.781947,3.619635
EBZH,Kiewit Airfield Hasselt,50.970375,5.375331
EFHY,Meilahti Hospital Helipad,60.188909,24.907276
EHMF,L5-C Heliport,53.69583,4.64528
EKDF,Dan F Helideck,55.47809982299805,5.105527877807617
EKFA,Froðba Heliport,61.543701,-6.77442
ENFB,Statfjord B,61.20639,1.82889
ENHA,"Hamar Lufthavn, Stavsberg",60.8181,11.068
ENHN,Elverum Starmoen Airfield,60.876399,11.675513
ENXW,Grane Helipad,59.165,2.48667
ES-0277,Mofeta Helicopter Base,36.34737,-5.65463
ESKV,Arvika Airfield,59.6759,12.6394
FO-0002,Koltur Heliport,61.984601,-6.963484
FR-0153,Centre Hospitalier Heliport,49.44060134887695,1.111109972000122
FR-0280,Altisurface du Grand Terrus,44.422779,5.644167
FR-0453,Flavacourt Ultralight Airfield,49.35105,1.81304
FR-0572,Base ULM La Bouble,46.218609,2.952293
FR-0596,Trimbach Airfield,48.938056,8.007778
FR-0854,Langatte Aéro Passion Airfield,48.753333,6.965
FR-1027,Montaud Airfield,45.258333,5.554167
FR-1030,Cret de Montieux Airfield,45.463889,4.607778
GB-0033,Heywood Farm Airstrip,51.003954,-3.240817
GB-0077,Finmere Aerodrome,51.985282,-1.056383
GB-0267,Rosemarket Airstrip,51.74526,-4.9642344
GB-0488,St Mellion Airstrip,50.475245,-4.308403
GB-0882,RNAS Crail,56.268619,-2.606592
GB-1234,Panshanger Aerodrome,51.802502,-0.158056
GCLB,El Berriel Aeroc Airport,27.782499,-15.5072
IT-0326,Zagavia Airfield,45.359762,10.65676
IT-0424,Mascioni Airfield,45.899167,8.71735
IT-0505,Felonica Airfield,44.966938,11.354105
IT-0685,Musciano Private Airstrip,43.66433,10.72981
IT-0709,Bolgheri Airfield,43.209663,10.543751
IT-0757,Alino Airfield,46.221329,11.169695
LBKJ,Kaynardzha Airfield,43.969999,27.469754
LFBN,Niort - Marais Poitevin Airport,46.313477,-0.394529
LFGP,Saint-Florentin - Chéu Airfield,47.98019,3.775583
LFSM,Montbéliard-Courcelles Airfield,47.487,6.79054
LFTM,Serres - La Bâtie-Montsaléon Airfield,44.458302,5.72833
LIPS,Istrana Air Base,45.684382,12.086594
LOGX,Rottenmann Hospital Helistop,47.525022,14.367092
LOMN,Sonnenalpe Naßfeld Heliport,46.569037,13.273951
LQNI,Nisici Airfield,44.069444,18.508974
LRSV,Suceava Ștefan cel Mare International Airport,47.6875,26.354099
LSGG,Geneva International Airport,46.238098,6.10895
LT-0029,Dievogala Airstrip,54.85452,23.74284
LTAN,Konya Airport,37.979,32.561901
LZPP,Piešťany Airport,48.62519836425781,17.828399658203125
ME-0004,Splendid Hotel Helipad,42.282278,18.865537
PL-0015,Chociw  (Kanice) Highway Strip,51.656912,20.273529
PL-0048,Krzewica Airport,52.05389,22.70056
PL-0276,Dargomyśl-Dębno Airfield,52.72012,14.6292
PT-0063,Pista de Melides,38.196371,-8.729496
PT-0107,Aerodromo de Mação,39.572335,-7.987393
RU-0002,Afrikanda Air Base,67.456703,32.786701
RU-0097,Oktyabrskiy Airfield,44.64500045776367,40.22200012207031
RU-0523,Podgornoye Airfield,54.740583,20.726472
SY-0034,T3,34.528179,38.733823
TR-0027,Karacabey Hara Airfield,40.156374,28.348111
TR-0146,Liv Hospital Heliport,41.06037,29.0284
TR-0198,ÇOSB Helipad,41.315069,27.97749
UDLS,Stepanavan Airport,41.048500061,44.3372001648
UMMA,Baranavichi Air Base,53.099998,26.049999
UUAE,Pereslavl-Zalessky Heliport,56.691653,38.842977
UWPP,Penza Airport,53.1106,45.021099
AT-0052,Horn Heliport,48.669249,15.660705
BE-0088,Blakenberg Airfield,50.94458,5.05254
BG-0074,Tsar-Kaloyan Cropduster Strip,43.6058,26.287
BG-0140,Ekzarh Antimovo Cropduster Strip,42.54068,26.97151
CY-0022,UNFICYP Camp Roca Helipad,35.13614,32.837374
CZ-0117,Zbudov Airstrip,50.111532,16.517451
CZ-0189,Slezská Harta Airstrip,49.908788,17.535768
DA12,El Abiodh Sidi Cheikh Airport,32.898499,0.524694
DAAF,Aoulef Airport,27.0624,1.1111
DE-0360,Katensen private UL strip,52.4411581,10.1661266
DE-0567,Medinos Clinics Sonneberg District Heliport,50.35401,11.1623
DK-0023,Grønbæk Airfield,56.270588,9.623194
